@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
588,'2022/08/22 14:02:52:374',2,-119.981178,61.884041,24.855116,-5.210469,-6.329738,13.583368,1.243637,-22.553455,-24.538118,-29.42314,-28.983173,-7.546437,-10.8543,0.806083,-1.373542,-13.922312,-7.405415,0.522517,-1.077469,10.932081,9.427323,16.574009,10.921869,-0.020269,2.381751,-3.554511,2
589,'2022/08/22 14:02:52:382',2,-119.981178,61.884041,24.855116,-5.210469,-6.329738,13.583368,1.243637,-22.553455,-24.538118,-29.42314,-28.983173,-7.546437,-10.8543,0.806083,-1.373542,-13.922312,-7.405415,0.522517,-1.077469,10.932081,9.427323,16.574009,10.921869,-0.020269,2.381751,-3.554511,2
590,'2022/08/22 14:02:52:382',2,-122.279602,65.852661,33.520466,1.414111,-10.085731,6.615691,1.228391,-19.639334,-18.879179,-31.319372,-31.721542,-11.546347,-11.979727,0.799055,-4.924314,-11.733725,-3.477865,-5.123301,-6.809946,6.834477,6.12856,15.683058,12.681987,-0.643081,1.992207,-1.243015,2
591,'2022/08/22 14:02:52:382',2,-122.279602,65.852661,33.520466,1.414111,-10.085731,6.615691,1.228391,-19.639334,-18.879179,-31.319372,-31.721542,-11.546347,-11.979727,0.799055,-4.924314,-11.733725,-3.477865,-5.123301,-6.809946,6.834477,6.12856,15.683058,12.681987,-0.643081,1.992207,-1.243015,2
592,'2022/08/22 14:02:52:382',2,-122.279602,65.852661,33.520466,1.414111,-10.085731,6.615691,1.228391,-19.639334,-18.879179,-31.319372,-31.721542,-11.546347,-11.979727,0.799055,-4.924314,-11.733725,-3.477865,-5.123301,-6.809946,6.834477,6.12856,15.683058,12.681987,-0.643081,1.992207,-1.243015,2
593,'2022/08/22 14:02:52:391',2,-122.279602,65.852661,33.520466,1.414111,-10.085731,6.615691,1.228391,-19.639334,-18.879179,-31.319372,-31.721542,-11.546347,-11.979727,0.799055,-4.924314,-11.733725,-3.477865,-5.123301,-6.809946,6.834477,6.12856,15.683058,12.681987,-0.643081,1.992207,-1.243015,2
594,'2022/08/22 14:02:52:392',2,-130.912613,67.796394,44.676788,14.689984,-3.219308,2.018149,-3.970651,-21.839941,-16.884497,-20.272394,-24.230362,-9.11858,-17.656446,-9.754307,-6.557344,-6.858719,-2.88375,2.798111,-2.900745,4.788947,2.525141,6.742941,10.563783,5.988594,8.765337,3.992002,2
595,'2022/08/22 14:02:52:392',2,-130.912613,67.796394,44.676788,14.689984,-3.219308,2.018149,-3.970651,-21.839941,-16.884497,-20.272394,-24.230362,-9.11858,-17.656446,-9.754307,-6.557344,-6.858719,-2.88375,2.798111,-2.900745,4.788947,2.525141,6.742941,10.563783,5.988594,8.765337,3.992002,2
596,'2022/08/22 14:02:52:392',2,-130.912613,67.796394,44.676788,14.689984,-3.219308,2.018149,-3.970651,-21.839941,-16.884497,-20.272394,-24.230362,-9.11858,-17.656446,-9.754307,-6.557344,-6.858719,-2.88375,2.798111,-2.900745,4.788947,2.525141,6.742941,10.563783,5.988594,8.765337,3.992002,2
597,'2022/08/22 14:02:52:408',2,-130.912613,67.796394,44.676788,14.689984,-3.219308,2.018149,-3.970651,-21.839941,-16.884497,-20.272394,-24.230362,-9.11858,-17.656446,-9.754307,-6.557344,-6.858719,-2.88375,2.798111,-2.900745,4.788947,2.525141,6.742941,10.563783,5.988594,8.765337,3.992002,2
598,'2022/08/22 14:02:52:409',2,-132.047409,68.469505,46.536572,15.384308,-3.544652,-6.659359,-9.106524,-15.80327,-8.235894,-15.02185,-25.914341,-16.417704,-21.984489,-12.850526,-10.395492,-7.538224,-3.479114,3.716593,0.625552,5.855695,-0.342791,4.507875,8.721484,4.828685,7.226133,5.514731,2
599,'2022/08/22 14:02:52:409',2,-132.047409,68.469505,46.536572,15.384308,-3.544652,-6.659359,-9.106524,-15.80327,-8.235894,-15.02185,-25.914341,-16.417704,-21.984489,-12.850526,-10.395492,-7.538224,-3.479114,3.716593,0.625552,5.855695,-0.342791,4.507875,8.721484,4.828685,7.226133,5.514731,2
600,'2022/08/22 14:02:52:414',2,-132.047409,68.469505,46.536572,15.384308,-3.544652,-6.659359,-9.106524,-15.80327,-8.235894,-15.02185,-25.914341,-16.417704,-21.984489,-12.850526,-10.395492,-7.538224,-3.479114,3.716593,0.625552,5.855695,-0.342791,4.507875,8.721484,4.828685,7.226133,5.514731,2
601,'2022/08/22 14:02:52:415',2,-139.093445,66.893929,44.751659,11.727386,-6.25415,-13.507588,-12.216625,-9.970261,-6.374806,-10.072904,-23.596569,-17.701878,-26.431107,-21.120935,-17.224266,-9.643939,-4.171311,5.263645,5.186335,10.156679,2.262505,1.53593,5.029202,3.802161,4.895212,4.606679,2
602,'2022/08/22 14:02:52:415',2,-139.093445,66.893929,44.751659,11.727386,-6.25415,-13.507588,-12.216625,-9.970261,-6.374806,-10.072904,-23.596569,-17.701878,-26.431107,-21.120935,-17.224266,-9.643939,-4.171311,5.263645,5.186335,10.156679,2.262505,1.53593,5.029202,3.802161,4.895212,4.606679,2
603,'2022/08/22 14:02:52:415',2,-139.093445,66.893929,44.751659,11.727386,-6.25415,-13.507588,-12.216625,-9.970261,-6.374806,-10.072904,-23.596569,-17.701878,-26.431107,-21.120935,-17.224266,-9.643939,-4.171311,5.263645,5.186335,10.156679,2.262505,1.53593,5.029202,3.802161,4.895212,4.606679,2
604,'2022/08/22 14:02:52:429',2,-139.093445,66.893929,44.751659,11.727386,-6.25415,-13.507588,-12.216625,-9.970261,-6.374806,-10.072904,-23.596569,-17.701878,-26.431107,-21.120935,-17.224266,-9.643939,-4.171311,5.263645,5.186335,10.156679,2.262505,1.53593,5.029202,3.802161,4.895212,4.606679,2
605,'2022/08/22 14:02:52:429',2,-142.999313,59.200062,43.080738,9.130007,-11.841681,-17.669966,-8.643759,-9.354005,-5.170593,-11.398253,-22.200083,-14.724077,-27.818895,-21.735413,-20.191957,-14.346684,-7.416736,6.67447,7.533887,8.043156,1.385667,4.528893,6.244681,5.244932,8.240021,7.574563,2
606,'2022/08/22 14:02:52:429',2,-142.999313,59.200062,43.080738,9.130007,-11.841681,-17.669966,-8.643759,-9.354005,-5.170593,-11.398253,-22.200083,-14.724077,-27.818895,-21.735413,-20.191957,-14.346684,-7.416736,6.67447,7.533887,8.043156,1.385667,4.528893,6.244681,5.244932,8.240021,7.574563,2
607,'2022/08/22 14:02:52:445',2,-142.999313,59.200062,43.080738,9.130007,-11.841681,-17.669966,-8.643759,-9.354005,-5.170593,-11.398253,-22.200083,-14.724077,-27.818895,-21.735413,-20.191957,-14.346684,-7.416736,6.67447,7.533887,8.043156,1.385667,4.528893,6.244681,5.244932,8.240021,7.574563,2
608,'2022/08/22 14:02:52:445',2,-146.001144,56.10228,39.019859,8.639326,-8.865532,-8.318437,-5.847411,-10.064391,-5.197504,-11.151568,-22.407488,-17.689749,-29.752998,-20.795151,-19.685518,-15.813019,-1.832,6.472733,6.160364,8.14465,4.148818,6.999329,2.68306,5.385032,11.532145,9.088483,2
609,'2022/08/22 14:02:52:445',2,-146.001144,56.10228,39.019859,8.639326,-8.865532,-8.318437,-5.847411,-10.064391,-5.197504,-11.151568,-22.407488,-17.689749,-29.752998,-20.795151,-19.685518,-15.813019,-1.832,6.472733,6.160364,8.14465,4.148818,6.999329,2.68306,5.385032,11.532145,9.088483,2
610,'2022/08/22 14:02:52:445',2,-146.001144,56.10228,39.019859,8.639326,-8.865532,-8.318437,-5.847411,-10.064391,-5.197504,-11.151568,-22.407488,-17.689749,-29.752998,-20.795151,-19.685518,-15.813019,-1.832,6.472733,6.160364,8.14465,4.148818,6.999329,2.68306,5.385032,11.532145,9.088483,2
611,'2022/08/22 14:02:52:457',2,-146.001144,56.10228,39.019859,8.639326,-8.865532,-8.318437,-5.847411,-10.064391,-5.197504,-11.151568,-22.407488,-17.689749,-29.752998,-20.795151,-19.685518,-15.813019,-1.832,6.472733,6.160364,8.14465,4.148818,6.999329,2.68306,5.385032,11.532145,9.088483,2
612,'2022/08/22 14:02:52:457',2,-143.486923,54.905415,45.172222,11.564159,-8.47774,-7.668183,-7.760287,-12.411329,-6.95583,-9.114944,-20.041533,-13.834379,-26.596624,-21.468668,-17.426975,-8.415206,-5.626945,0.270358,3.198422,7.74969,5.407398,7.404525,5.819303,7.378451,10.003961,7.890079,2
613,'2022/08/22 14:02:52:457',2,-143.486923,54.905415,45.172222,11.564159,-8.47774,-7.668183,-7.760287,-12.411329,-6.95583,-9.114944,-20.041533,-13.834379,-26.596624,-21.468668,-17.426975,-8.415206,-5.626945,0.270358,3.198422,7.74969,5.407398,7.404525,5.819303,7.378451,10.003961,7.890079,2
614,'2022/08/22 14:02:52:460',2,-143.486923,54.905415,45.172222,11.564159,-8.47774,-7.668183,-7.760287,-12.411329,-6.95583,-9.114944,-20.041533,-13.834379,-26.596624,-21.468668,-17.426975,-8.415206,-5.626945,0.270358,3.198422,7.74969,5.407398,7.404525,5.819303,7.378451,10.003961,7.890079,2
615,'2022/08/22 14:02:52:461',2,-142.067322,57.047981,46.346745,16.176733,-7.495625,-11.113821,-13.957542,-13.484116,-5.676867,-9.333484,-20.075626,-16.34116,-24.841908,-17.526064,-16.506981,-9.809794,-6.783507,0.293443,1.166425,5.068268,3.22837,5.607535,7.519187,7.274959,9.842377,6.685378,2
616,'2022/08/22 14:02:52:461',2,-142.067322,57.047981,46.346745,16.176733,-7.495625,-11.113821,-13.957542,-13.484116,-5.676867,-9.333484,-20.075626,-16.34116,-24.841908,-17.526064,-16.506981,-9.809794,-6.783507,0.293443,1.166425,5.068268,3.22837,5.607535,7.519187,7.274959,9.842377,6.685378,2
617,'2022/08/22 14:02:52:461',2,-142.067322,57.047981,46.346745,16.176733,-7.495625,-11.113821,-13.957542,-13.484116,-5.676867,-9.333484,-20.075626,-16.34116,-24.841908,-17.526064,-16.506981,-9.809794,-6.783507,0.293443,1.166425,5.068268,3.22837,5.607535,7.519187,7.274959,9.842377,6.685378,2
618,'2022/08/22 14:02:52:472',2,-147.121399,56.542694,47.329601,17.67415,-9.768291,-16.746344,-14.571978,-15.108731,-7.487766,-12.230351,-24.487961,-13.240019,-24.159296,-21.257767,-20.710051,-11.062467,-7.128675,-3.415391,-1.295805,2.82184,1.316457,9.138029,8.841029,2.944039,6.901313,8.755594,2
619,'2022/08/22 14:02:52:472',2,-147.121399,56.542694,47.329601,17.67415,-9.768291,-16.746344,-14.571978,-15.108731,-7.487766,-12.230351,-24.487961,-13.240019,-24.159296,-21.257767,-20.710051,-11.062467,-7.128675,-3.415391,-1.295805,2.82184,1.316457,9.138029,8.841029,2.944039,6.901313,8.755594,2
620,'2022/08/22 14:02:52:472',2,-147.121399,56.542694,47.329601,17.67415,-9.768291,-16.746344,-14.571978,-15.108731,-7.487766,-12.230351,-24.487961,-13.240019,-24.159296,-21.257767,-20.710051,-11.062467,-7.128675,-3.415391,-1.295805,2.82184,1.316457,9.138029,8.841029,2.944039,6.901313,8.755594,2
621,'2022/08/22 14:02:52:483',2,-147.121399,56.542694,47.329601,17.67415,-9.768291,-16.746344,-14.571978,-15.108731,-7.487766,-12.230351,-24.487961,-13.240019,-24.159296,-21.257767,-20.710051,-11.062467,-7.128675,-3.415391,-1.295805,2.82184,1.316457,9.138029,8.841029,2.944039,6.901313,8.755594,2
622,'2022/08/22 14:02:52:484',2,-142.929016,60.666317,50.601612,18.153574,-5.417907,-15.211361,-13.271149,-14.164351,-7.382328,-12.185925,-23.138783,-13.367675,-21.54228,-18.395491,-17.9396,-11.66202,-5.913692,0.577126,-2.310628,1.080179,1.381403,6.623634,2.760772,3.055578,9.99785,7.224646,2
623,'2022/08/22 14:02:52:484',2,-142.929016,60.666317,50.601612,18.153574,-5.417907,-15.211361,-13.271149,-14.164351,-7.382328,-12.185925,-23.138783,-13.367675,-21.54228,-18.395491,-17.9396,-11.66202,-5.913692,0.577126,-2.310628,1.080179,1.381403,6.623634,2.760772,3.055578,9.99785,7.224646,2
624,'2022/08/22 14:02:52:484',2,-142.929016,60.666317,50.601612,18.153574,-5.417907,-15.211361,-13.271149,-14.164351,-7.382328,-12.185925,-23.138783,-13.367675,-21.54228,-18.395491,-17.9396,-11.66202,-5.913692,0.577126,-2.310628,1.080179,1.381403,6.623634,2.760772,3.055578,9.99785,7.224646,2
625,'2022/08/22 14:02:52:495',2,-147.954956,57.297119,52.715813,21.609079,-5.450919,-12.661667,-15.934094,-14.470837,-7.747079,-12.798895,-20.103609,-12.19777,-26.736134,-18.604446,-17.633005,-10.662571,-4.235896,-1.076618,-5.625957,2.863378,3.974293,6.655793,5.874013,3.116843,7.699335,7.964983,2
626,'2022/08/22 14:02:52:495',2,-147.954956,57.297119,52.715813,21.609079,-5.450919,-12.661667,-15.934094,-14.470837,-7.747079,-12.798895,-20.103609,-12.19777,-26.736134,-18.604446,-17.633005,-10.662571,-4.235896,-1.076618,-5.625957,2.863378,3.974293,6.655793,5.874013,3.116843,7.699335,7.964983,2
627,'2022/08/22 14:02:52:495',2,-147.954956,57.297119,52.715813,21.609079,-5.450919,-12.661667,-15.934094,-14.470837,-7.747079,-12.798895,-20.103609,-12.19777,-26.736134,-18.604446,-17.633005,-10.662571,-4.235896,-1.076618,-5.625957,2.863378,3.974293,6.655793,5.874013,3.116843,7.699335,7.964983,2
628,'2022/08/22 14:02:52:506',2,-147.954956,57.297119,52.715813,21.609079,-5.450919,-12.661667,-15.934094,-14.470837,-7.747079,-12.798895,-20.103609,-12.19777,-26.736134,-18.604446,-17.633005,-10.662571,-4.235896,-1.076618,-5.625957,2.863378,3.974293,6.655793,5.874013,3.116843,7.699335,7.964983,2
629,'2022/08/22 14:02:52:507',2,-152.266479,54.333176,48.788609,20.660557,-3.915082,-14.079082,-11.691284,-15.146625,-9.669972,-15.096249,-21.458427,-12.605639,-25.23451,-15.697235,-16.737551,-15.234321,-11.753182,1.262374,2.152547,5.907034,3.03949,4.904067,7.714149,8.956347,11.749067,9.413905,2
630,'2022/08/22 14:02:52:507',2,-152.266479,54.333176,48.788609,20.660557,-3.915082,-14.079082,-11.691284,-15.146625,-9.669972,-15.096249,-21.458427,-12.605639,-25.23451,-15.697235,-16.737551,-15.234321,-11.753182,1.262374,2.152547,5.907034,3.03949,4.904067,7.714149,8.956347,11.749067,9.413905,2
631,'2022/08/22 14:02:52:507',2,-152.266479,54.333176,48.788609,20.660557,-3.915082,-14.079082,-11.691284,-15.146625,-9.669972,-15.096249,-21.458427,-12.605639,-25.23451,-15.697235,-16.737551,-15.234321,-11.753182,1.262374,2.152547,5.907034,3.03949,4.904067,7.714149,8.956347,11.749067,9.413905,2
632,'2022/08/22 14:02:52:518',2,-152.425781,52.95359,48.185558,23.667822,-1.636421,-12.265426,-13.850636,-14.794045,-5.371128,-13.398841,-22.597343,-10.575038,-25.08728,-19.4785,-14.7879,-10.980927,-4.596875,-3.812835,-1.365967,8.986067,3.262939,7.271727,7.436681,9.768649,12.411987,7.030846,2
633,'2022/08/22 14:02:52:519',2,-152.425781,52.95359,48.185558,23.667822,-1.636421,-12.265426,-13.850636,-14.794045,-5.371128,-13.398841,-22.597343,-10.575038,-25.08728,-19.4785,-14.7879,-10.980927,-4.596875,-3.812835,-1.365967,8.986067,3.262939,7.271727,7.436681,9.768649,12.411987,7.030846,2
634,'2022/08/22 14:02:52:519',2,-152.425781,52.95359,48.185558,23.667822,-1.636421,-12.265426,-13.850636,-14.794045,-5.371128,-13.398841,-22.597343,-10.575038,-25.08728,-19.4785,-14.7879,-10.980927,-4.596875,-3.812835,-1.365967,8.986067,3.262939,7.271727,7.436681,9.768649,12.411987,7.030846,2
635,'2022/08/22 14:02:52:529',2,-152.425781,52.95359,48.185558,23.667822,-1.636421,-12.265426,-13.850636,-14.794045,-5.371128,-13.398841,-22.597343,-10.575038,-25.08728,-19.4785,-14.7879,-10.980927,-4.596875,-3.812835,-1.365967,8.986067,3.262939,7.271727,7.436681,9.768649,12.411987,7.030846,2
636,'2022/08/22 14:02:52:530',2,-152.255295,52.720402,47.125237,23.242939,-1.064482,-8.614289,-10.119058,-14.778977,-6.551968,-12.758793,-21.76263,-13.308894,-25.103748,-14.464778,-15.27703,-11.324924,-6.826939,0.085778,1.622688,3.498,1.860066,9.949883,10.691228,8.754938,11.787751,6.516939,2
637,'2022/08/22 14:02:52:530',2,-152.255295,52.720402,47.125237,23.242939,-1.064482,-8.614289,-10.119058,-14.778977,-6.551968,-12.758793,-21.76263,-13.308894,-25.103748,-14.464778,-15.27703,-11.324924,-6.826939,0.085778,1.622688,3.498,1.860066,9.949883,10.691228,8.754938,11.787751,6.516939,2
638,'2022/08/22 14:02:52:530',2,-152.255295,52.720402,47.125237,23.242939,-1.064482,-8.614289,-10.119058,-14.778977,-6.551968,-12.758793,-21.76263,-13.308894,-25.103748,-14.464778,-15.27703,-11.324924,-6.826939,0.085778,1.622688,3.498,1.860066,9.949883,10.691228,8.754938,11.787751,6.516939,2
639,'2022/08/22 14:02:52:541',2,-155.641205,49.200241,46.766773,21.344536,1.075854,-10.769934,-14.911297,-17.38633,-8.105119,-14.505528,-25.351561,-16.504826,-25.376297,-15.162846,-15.229295,-13.625223,-8.366436,-0.624776,-0.180224,4.485641,2.410399,5.566884,5.03039,9.010845,10.903378,4.170305,2
640,'2022/08/22 14:02:52:542',2,-155.641205,49.200241,46.766773,21.344536,1.075854,-10.769934,-14.911297,-17.38633,-8.105119,-14.505528,-25.351561,-16.504826,-25.376297,-15.162846,-15.229295,-13.625223,-8.366436,-0.624776,-0.180224,4.485641,2.410399,5.566884,5.03039,9.010845,10.903378,4.170305,2
641,'2022/08/22 14:02:52:542',2,-155.641205,49.200241,46.766773,21.344536,1.075854,-10.769934,-14.911297,-17.38633,-8.105119,-14.505528,-25.351561,-16.504826,-25.376297,-15.162846,-15.229295,-13.625223,-8.366436,-0.624776,-0.180224,4.485641,2.410399,5.566884,5.03039,9.010845,10.903378,4.170305,2
642,'2022/08/22 14:02:52:554',2,-155.641205,49.200241,46.766773,21.344536,1.075854,-10.769934,-14.911297,-17.38633,-8.105119,-14.505528,-25.351561,-16.504826,-25.376297,-15.162846,-15.229295,-13.625223,-8.366436,-0.624776,-0.180224,4.485641,2.410399,5.566884,5.03039,9.010845,10.903378,4.170305,2
643,'2022/08/22 14:02:52:555',2,-151.003021,49.474857,48.874798,20.859558,1.431452,-5.257966,-10.37183,-16.681278,-9.959177,-13.949424,-24.4508,-15.694815,-23.495466,-14.101553,-12.429382,-10.759415,-5.56976,2.117767,1.869481,4.375079,2.195079,5.33858,5.621287,7.091242,11.539008,6.414449,2
644,'2022/08/22 14:02:52:555',2,-151.003021,49.474857,48.874798,20.859558,1.431452,-5.257966,-10.37183,-16.681278,-9.959177,-13.949424,-24.4508,-15.694815,-23.495466,-14.101553,-12.429382,-10.759415,-5.56976,2.117767,1.869481,4.375079,2.195079,5.33858,5.621287,7.091242,11.539008,6.414449,2
645,'2022/08/22 14:02:52:555',2,-151.003021,49.474857,48.874798,20.859558,1.431452,-5.257966,-10.37183,-16.681278,-9.959177,-13.949424,-24.4508,-15.694815,-23.495466,-14.101553,-12.429382,-10.759415,-5.56976,2.117767,1.869481,4.375079,2.195079,5.33858,5.621287,7.091242,11.539008,6.414449,2
646,'2022/08/22 14:02:52:564',2,-151.003021,49.474857,48.874798,20.859558,1.431452,-5.257966,-10.37183,-16.681278,-9.959177,-13.949424,-24.4508,-15.694815,-23.495466,-14.101553,-12.429382,-10.759415,-5.56976,2.117767,1.869481,4.375079,2.195079,5.33858,5.621287,7.091242,11.539008,6.414449,2
647,'2022/08/22 14:02:52:565',2,-159.010498,47.539379,50.954327,26.052385,-0.671054,-7.957544,-10.398299,-18.52743,-12.027156,-15.66836,-24.682827,-14.696986,-23.786955,-16.741154,-12.346454,-9.023355,-9.497516,-1.316512,2.67834,6.198015,0.910826,3.089221,5.603189,5.639261,8.493411,6.83138,2
648,'2022/08/22 14:02:52:565',2,-159.010498,47.539379,50.954327,26.052385,-0.671054,-7.957544,-10.398299,-18.52743,-12.027156,-15.66836,-24.682827,-14.696986,-23.786955,-16.741154,-12.346454,-9.023355,-9.497516,-1.316512,2.67834,6.198015,0.910826,3.089221,5.603189,5.639261,8.493411,6.83138,2
649,'2022/08/22 14:02:52:576',2,-159.010498,47.539379,50.954327,26.052385,-0.671054,-7.957544,-10.398299,-18.52743,-12.027156,-15.66836,-24.682827,-14.696986,-23.786955,-16.741154,-12.346454,-9.023355,-9.497516,-1.316512,2.67834,6.198015,0.910826,3.089221,5.603189,5.639261,8.493411,6.83138,2
650,'2022/08/22 14:02:52:576',2,-155.203598,49.537399,45.305958,24.575134,2.590972,-6.76627,-9.305938,-14.090302,-9.994658,-17.451164,-24.161476,-13.500021,-22.866697,-13.01868,-12.268265,-9.771563,-3.904449,-0.875195,2.487316,8.682124,0.722654,5.530973,8.390862,5.824355,10.332739,8.452693,2
651,'2022/08/22 14:02:52:576',2,-155.203598,49.537399,45.305958,24.575134,2.590972,-6.76627,-9.305938,-14.090302,-9.994658,-17.451164,-24.161476,-13.500021,-22.866697,-13.01868,-12.268265,-9.771563,-3.904449,-0.875195,2.487316,8.682124,0.722654,5.530973,8.390862,5.824355,10.332739,8.452693,2
652,'2022/08/22 14:02:52:576',2,-155.203598,49.537399,45.305958,24.575134,2.590972,-6.76627,-9.305938,-14.090302,-9.994658,-17.451164,-24.161476,-13.500021,-22.866697,-13.01868,-12.268265,-9.771563,-3.904449,-0.875195,2.487316,8.682124,0.722654,5.530973,8.390862,5.824355,10.332739,8.452693,2
653,'2022/08/22 14:02:52:589',2,-155.203598,49.537399,45.305958,24.575134,2.590972,-6.76627,-9.305938,-14.090302,-9.994658,-17.451164,-24.161476,-13.500021,-22.866697,-13.01868,-12.268265,-9.771563,-3.904449,-0.875195,2.487316,8.682124,0.722654,5.530973,8.390862,5.824355,10.332739,8.452693,2
654,'2022/08/22 14:02:52:590',2,-157.503067,49.900829,49.006031,21.827164,1.78538,-4.828043,-7.52026,-12.632296,-11.101719,-13.840598,-23.11368,-14.758827,-21.450821,-15.522853,-14.244951,-9.699525,-4.218067,2.443799,2.738877,5.246275,1.90039,5.453265,6.129327,6.512281,9.462869,7.607465,2
655,'2022/08/22 14:02:52:590',2,-157.503067,49.900829,49.006031,21.827164,1.78538,-4.828043,-7.52026,-12.632296,-11.101719,-13.840598,-23.11368,-14.758827,-21.450821,-15.522853,-14.244951,-9.699525,-4.218067,2.443799,2.738877,5.246275,1.90039,5.453265,6.129327,6.512281,9.462869,7.607465,2
656,'2022/08/22 14:02:52:600',2,-157.503067,49.900829,49.006031,21.827164,1.78538,-4.828043,-7.52026,-12.632296,-11.101719,-13.840598,-23.11368,-14.758827,-21.450821,-15.522853,-14.244951,-9.699525,-4.218067,2.443799,2.738877,5.246275,1.90039,5.453265,6.129327,6.512281,9.462869,7.607465,2
657,'2022/08/22 14:02:52:600',2,-158.253876,44.20903,45.8018,23.685364,2.601779,-6.393045,-10.399587,-16.590981,-5.633281,-13.340654,-27.124001,-15.527085,-21.272898,-13.361902,-16.302362,-12.090693,-4.565739,3.299199,4.659435,9.569036,2.643322,4.232326,5.895572,8.873652,13.484239,7.115131,2
658,'2022/08/22 14:02:52:600',2,-158.253876,44.20903,45.8018,23.685364,2.601779,-6.393045,-10.399587,-16.590981,-5.633281,-13.340654,-27.124001,-15.527085,-21.272898,-13.361902,-16.302362,-12.090693,-4.565739,3.299199,4.659435,9.569036,2.643322,4.232326,5.895572,8.873652,13.484239,7.115131,2
659,'2022/08/22 14:02:52:600',2,-158.253876,44.20903,45.8018,23.685364,2.601779,-6.393045,-10.399587,-16.590981,-5.633281,-13.340654,-27.124001,-15.527085,-21.272898,-13.361902,-16.302362,-12.090693,-4.565739,3.299199,4.659435,9.569036,2.643322,4.232326,5.895572,8.873652,13.484239,7.115131,2
